date,region,new_cases
31-Jan-21,EURO,195853
31-Jan-21,Other,0
31-Jan-21,SEARO,27607
31-Jan-21,WPRO,12125
01-Feb-21,AFRO,12108
01-Feb-21,AMRO,274472
01-Feb-21,EMRO,21052
01-Feb-21,EURO,151503
01-Feb-21,Other,0
01-Feb-21,SEARO,25109
01-Feb-21,WPRO,10702
02-Feb-21,AFRO,10108
02-Feb-21,AMRO,179518
02-Feb-21,EMRO,20601
02-Feb-21,EURO,140358
02-Feb-21,Other,0
02-Feb-21,SEARO,21675
02-Feb-21,WPRO,8547
03-Feb-21,AFRO,11008
03-Feb-21,AMRO,193682
03-Feb-21,EMRO,23070
03-Feb-21,EURO,174694
03-Feb-21,Other,0
03-Feb-21,SEARO,25495
03-Feb-21,WPRO,7874
04-Feb-21,AFRO,13194
04-Feb-21,AMRO,221638
04-Feb-21,EMRO,24551
04-Feb-21,EURO,196241
04-Feb-21,Other,0
04-Feb-21,SEARO,26818
04-Feb-21,WPRO,8784
05-Feb-21,AFRO,12355
05-Feb-21,AMRO,234631
05-Feb-21,EMRO,23796
05-Feb-21,EURO,177204
05-Feb-21,Other,0
05-Feb-21,SEARO,26357
05-Feb-21,WPRO,9312
06-Feb-21,AFRO,15640
06-Feb-21,AMRO,240989
06-Feb-21,EMRO,24033
06-Feb-21,EURO,155377
06-Feb-21,Other,0
06-Feb-21,SEARO,25598
06-Feb-21,WPRO,8157
07-Feb-21,AFRO,10429
07-Feb-21,AMRO,235074
07-Feb-21,EMRO,21510
07-Feb-21,EURO,163973
07-Feb-21,Other,0
07-Feb-21,SEARO,24433
07-Feb-21,WPRO,8385
08-Feb-21,AFRO,8213
08-Feb-21,AMRO,210847
08-Feb-21,EMRO,22862
08-Feb-21,EURO,124691
08-Feb-21,Other,0
08-Feb-21,SEARO,21841
08-Feb-21,WPRO,7494
09-Feb-21,AFRO,9052
09-Feb-21,AMRO,153583
09-Feb-21,EMRO,22558
09-Feb-21,EURO,117846
09-Feb-21,Other,0
09-Feb-21,SEARO,19741
09-Feb-21,WPRO,7087
10-Feb-21,AFRO,11013
10-Feb-21,AMRO,138917
10-Feb-21,EMRO,24861
10-Feb-21,EURO,147722
10-Feb-21,Other,0
10-Feb-21,SEARO,21624
10-Feb-21,WPRO,6003
11-Feb-21,AFRO,10577
11-Feb-21,AMRO,186907
11-Feb-21,EMRO,25957
11-Feb-21,EURO,163768
11-Feb-21,Other,0
11-Feb-21,SEARO,23235
11-Feb-21,WPRO,7139
12-Feb-21,AFRO,9728
12-Feb-21,AMRO,206605
12-Feb-21,EMRO,26249
12-Feb-21,EURO,151332
12-Feb-21,Other,0
12-Feb-21,SEARO,20967
12-Feb-21,WPRO,7402
13-Feb-21,AFRO,9956
13-Feb-21,AMRO,206028
13-Feb-21,EMRO,25065
13-Feb-21,EURO,134255
13-Feb-21,Other,0
13-Feb-21,SEARO,22509
13-Feb-21,WPRO,7212
14-Feb-21,AFRO,9576
14-Feb-21,AMRO,206107
14-Feb-21,EMRO,22949
14-Feb-21,EURO,142036
14-Feb-21,Other,0
14-Feb-21,SEARO,20487
14-Feb-21,WPRO,7235
15-Feb-21,AFRO,8705
15-Feb-21,AMRO,173572
15-Feb-21,EMRO,24798
15-Feb-21,EURO,109735
15-Feb-21,Other,0
15-Feb-21,SEARO,19759
15-Feb-21,WPRO,6186
16-Feb-21,AFRO,9293
16-Feb-21,AMRO,120496
16-Feb-21,EMRO,24129
16-Feb-21,EURO,112693
16-Feb-21,Other,0
16-Feb-21,SEARO,20630
16-Feb-21,WPRO,6484
17-Feb-21,AFRO,8621
17-Feb-21,AMRO,111573
17-Feb-21,EMRO,27006
17-Feb-21,EURO,146312
17-Feb-21,Other,0
17-Feb-21,SEARO,22935
17-Feb-21,WPRO,6072
18-Feb-21,AFRO,10662
18-Feb-21,AMRO,149082
18-Feb-21,EMRO,28293
18-Feb-21,EURO,157793
18-Feb-21,Other,0
18-Feb-21,SEARO,23207
18-Feb-21,WPRO,6321
19-Feb-21,AFRO,9773
19-Feb-21,AMRO,170480
19-Feb-21,EMRO,26863
19-Feb-21,EURO,151044
19-Feb-21,Other,0
19-Feb-21,SEARO,25084
19-Feb-21,WPRO,6703
20-Feb-21,AFRO,10351
20-Feb-21,AMRO,168302
20-Feb-21,EMRO,25434
20-Feb-21,EURO,137657
20-Feb-21,Other,0
20-Feb-21,SEARO,23281
20-Feb-21,WPRO,6855
21-Feb-21,AFRO,9048
21-Feb-21,AMRO,169416
21-Feb-21,EMRO,25495
21-Feb-21,EURO,150623
21-Feb-21,Other,0
21-Feb-21,SEARO,22754
21-Feb-21,WPRO,6393
22-Feb-21,AFRO,6954
22-Feb-21,AMRO,168559
22-Feb-21,EMRO,27068
22-Feb-21,EURO,117495
22-Feb-21,Other,0
22-Feb-21,SEARO,25649
22-Feb-21,WPRO,6802
23-Feb-21,AFRO,6707
23-Feb-21,AMRO,120297
23-Feb-21,EMRO,27631
23-Feb-21,EURO,125219
23-Feb-21,Other,0
23-Feb-21,SEARO,21590
23-Feb-21,WPRO,5863
24-Feb-21,AFRO,7561
24-Feb-21,AMRO,113122
24-Feb-21,EMRO,30966
24-Feb-21,EURO,163135
24-Feb-21,Other,0
24-Feb-21,SEARO,22507
24-Feb-21,WPRO,5489
25-Feb-21,AFRO,7912
25-Feb-21,AMRO,171143
25-Feb-21,EMRO,31113
25-Feb-21,EURO,174471
25-Feb-21,Other,0
25-Feb-21,SEARO,26501
25-Feb-21,WPRO,6759
26-Feb-21,AFRO,8210
26-Feb-21,AMRO,187400
26-Feb-21,EMRO,31517
26-Feb-21,EURO,165935
26-Feb-21,Other,0
26-Feb-21,SEARO,26100
26-Feb-21,WPRO,5738
27-Feb-21,AFRO,5769
27-Feb-21,AMRO,187480
27-Feb-21,EMRO,30995
27-Feb-21,EURO,154696
27-Feb-21,Other,0
27-Feb-21,SEARO,23850
27-Feb-21,WPRO,6568
28-Feb-21,AFRO,7211
28-Feb-21,AMRO,179687
28-Feb-21,EMRO,27935
28-Feb-21,EURO,158559
28-Feb-21,Other,0
28-Feb-21,SEARO,23401
28-Feb-21,WPRO,6999
01-Mar-21,AFRO,10854
01-Mar-21,AMRO,169879
01-Mar-21,EMRO,30163
01-Mar-21,EURO,124267
01-Mar-21,Other,0
01-Mar-21,SEARO,23444
01-Mar-21,WPRO,6084
02-Mar-21,AFRO,6798
02-Mar-21,AMRO,113819
02-Mar-21,EMRO,30798
02-Mar-21,EURO,133368
02-Mar-21,Other,0
02-Mar-21,SEARO,19165
02-Mar-21,WPRO,5154
03-Mar-21,AFRO,5827
03-Mar-21,AMRO,115262
03-Mar-21,EMRO,33299
03-Mar-21,EURO,174543
03-Mar-21,Other,0
03-Mar-21,SEARO,23044
03-Mar-21,WPRO,5098
04-Mar-21,AFRO,8285
04-Mar-21,AMRO,157466
04-Mar-21,EMRO,34810
04-Mar-21,EURO,190614
04-Mar-21,Other,0
04-Mar-21,SEARO,26018
04-Mar-21,WPRO,5330
05-Mar-21,AFRO,6708
05-Mar-21,AMRO,172587
05-Mar-21,EMRO,35530
05-Mar-21,EURO,178260
05-Mar-21,Other,0
05-Mar-21,SEARO,25117
05-Mar-21,WPRO,6276
06-Mar-21,AFRO,7325
06-Mar-21,AMRO,187391
06-Mar-21,EMRO,33647
06-Mar-21,EURO,151110
06-Mar-21,Other,0
06-Mar-21,SEARO,25243
06-Mar-21,WPRO,6984
07-Mar-21,AFRO,9544
07-Mar-21,AMRO,183652
07-Mar-21,EMRO,30363
07-Mar-21,EURO,189429
07-Mar-21,Other,0
07-Mar-21,SEARO,25778
07-Mar-21,WPRO,6757
08-Mar-21,AFRO,9012
08-Mar-21,AMRO,163948
08-Mar-21,EMRO,33315
08-Mar-21,EURO,130751
08-Mar-21,Other,0
08-Mar-21,SEARO,26985
08-Mar-21,WPRO,6619
09-Mar-21,AFRO,4949
09-Mar-21,AMRO,154088
09-Mar-21,EMRO,34136
09-Mar-21,EURO,142607
09-Mar-21,Other,0
09-Mar-21,SEARO,23254
09-Mar-21,WPRO,6314
10-Mar-21,AFRO,6569
10-Mar-21,AMRO,106794
10-Mar-21,EMRO,35860
10-Mar-21,EURO,184457
10-Mar-21,Other,0
10-Mar-21,SEARO,25184
10-Mar-21,WPRO,5704
11-Mar-21,AFRO,7980
11-Mar-21,AMRO,165905
11-Mar-21,EMRO,36353
11-Mar-21,EURO,207950
11-Mar-21,Other,0
11-Mar-21,SEARO,29687
11-Mar-21,WPRO,6408
12-Mar-21,AFRO,8070
12-Mar-21,AMRO,186289
12-Mar-21,EMRO,37070
12-Mar-21,EURO,199792
12-Mar-21,Other,0
12-Mar-21,SEARO,31322
12-Mar-21,WPRO,7561
13-Mar-21,AFRO,5867
13-Mar-21,AMRO,181690
13-Mar-21,EMRO,36378
13-Mar-21,EURO,194791
13-Mar-21,Other,0
13-Mar-21,SEARO,31071
13-Mar-21,WPRO,8324
14-Mar-21,AFRO,10240
14-Mar-21,AMRO,193462
14-Mar-21,EMRO,30452
14-Mar-21,EURO,203056
14-Mar-21,Other,0
14-Mar-21,SEARO,31848
14-Mar-21,WPRO,8613
15-Mar-21,AFRO,5320
15-Mar-21,AMRO,166652
15-Mar-21,EMRO,36800
15-Mar-21,EURO,157250
15-Mar-21,Other,0
15-Mar-21,SEARO,34242
15-Mar-21,WPRO,7984
16-Mar-21,AFRO,4668
16-Mar-21,AMRO,112911
16-Mar-21,EMRO,36182
16-Mar-21,EURO,170468
16-Mar-21,Other,0
16-Mar-21,SEARO,32347
16-Mar-21,WPRO,8169
17-Mar-21,AFRO,6979
17-Mar-21,AMRO,115450
17-Mar-21,EMRO,39497
17-Mar-21,EURO,214551
17-Mar-21,Other,0
17-Mar-21,SEARO,38451
17-Mar-21,WPRO,7426
18-Mar-21,AFRO,9413
18-Mar-21,AMRO,176310
18-Mar-21,EMRO,40280
18-Mar-21,EURO,242226
18-Mar-21,Other,0
18-Mar-21,SEARO,45361
18-Mar-21,WPRO,7952
19-Mar-21,AFRO,7693
19-Mar-21,AMRO,197508
19-Mar-21,EMRO,40362
19-Mar-21,EURO,232539
19-Mar-21,Other,0
19-Mar-21,SEARO,48619
19-Mar-21,WPRO,8892
20-Mar-21,AFRO,8752
20-Mar-21,AMRO,197726
20-Mar-21,EMRO,38162
20-Mar-21,EURO,215574
20-Mar-21,Other,0
20-Mar-21,SEARO,49125
20-Mar-21,WPRO,11169
21-Mar-21,AFRO,8091
21-Mar-21,AMRO,202724
21-Mar-21,EMRO,32447
21-Mar-21,EURO,228548
21-Mar-21,Other,0
21-Mar-21,SEARO,51130
21-Mar-21,WPRO,12128
22-Mar-21,AFRO,7322
22-Mar-21,AMRO,190634
22-Mar-21,EMRO,40065
22-Mar-21,EURO,178624
22-Mar-21,Other,0
22-Mar-21,SEARO,56233
22-Mar-21,WPRO,11127
23-Mar-21,AFRO,7341
23-Mar-21,AMRO,122401
23-Mar-21,EMRO,39209
23-Mar-21,EURO,202164
23-Mar-21,Other,0
23-Mar-21,SEARO,50596
23-Mar-21,WPRO,10960
24-Mar-21,AFRO,7183
24-Mar-21,AMRO,144948
24-Mar-21,EMRO,39511
24-Mar-21,EURO,246022
24-Mar-21,Other,0
24-Mar-21,SEARO,56707
24-Mar-21,WPRO,9614
25-Mar-21,AFRO,15770
25-Mar-21,AMRO,192492
25-Mar-21,EMRO,37518
25-Mar-21,EURO,275772
25-Mar-21,Other,0
25-Mar-21,SEARO,63867
25-Mar-21,WPRO,11080
26-Mar-21,AFRO,8481
26-Mar-21,AMRO,212639
26-Mar-21,EMRO,41595
26-Mar-21,EURO,262869
26-Mar-21,Other,0
26-Mar-21,SEARO,68622
26-Mar-21,WPRO,13301
27-Mar-21,AFRO,9559
27-Mar-21,AMRO,222384
27-Mar-21,EMRO,38810
27-Mar-21,EURO,234499
27-Mar-21,Other,0
27-Mar-21,SEARO,71049
27-Mar-21,WPRO,14535
28-Mar-21,AFRO,6630
28-Mar-21,AMRO,219363
28-Mar-21,EMRO,34422
28-Mar-21,EURO,257719
28-Mar-21,Other,0
28-Mar-21,SEARO,71261
28-Mar-21,WPRO,13773
29-Mar-21,AFRO,6708
29-Mar-21,AMRO,205229
29-Mar-21,EMRO,41092
29-Mar-21,EURO,197500
29-Mar-21,Other,0
29-Mar-21,SEARO,78780
29-Mar-21,WPRO,13477
30-Mar-21,AFRO,5940
30-Mar-21,AMRO,139441
30-Mar-21,EMRO,39717
30-Mar-21,EURO,207855
30-Mar-21,Other,0
30-Mar-21,SEARO,66526
30-Mar-21,WPRO,13987
31-Mar-21,AFRO,9350
31-Mar-21,AMRO,149612
31-Mar-21,EMRO,43203
31-Mar-21,EURO,253842
31-Mar-21,Other,0
31-Mar-21,SEARO,65548
31-Mar-21,WPRO,13851
01-Apr-21,AFRO,13687
01-Apr-21,AMRO,201663
01-Apr-21,EMRO,45565
01-Apr-21,EURO,288518
01-Apr-21,Other,0
01-Apr-21,SEARO,85714
01-Apr-21,WPRO,11440
02-Apr-21,AFRO,9048
02-Apr-21,AMRO,226608
02-Apr-21,EMRO,46372
02-Apr-21,EURO,266822
02-Apr-21,Other,0
02-Apr-21,SEARO,94288
02-Apr-21,WPRO,14268
03-Apr-21,AFRO,8482
03-Apr-21,AMRO,238302
03-Apr-21,EMRO,43585
03-Apr-21,EURO,231604
03-Apr-21,Other,0
03-Apr-21,SEARO,99696
03-Apr-21,WPRO,20663
04-Apr-21,AFRO,5573
04-Apr-21,AMRO,191619
04-Apr-21,EMRO,38686
04-Apr-21,EURO,202268
04-Apr-21,Other,0
04-Apr-21,SEARO,107626
04-Apr-21,WPRO,18071
05-Apr-21,AFRO,5741
05-Apr-21,AMRO,164881
05-Apr-21,EMRO,46984
05-Apr-21,EURO,204489
05-Apr-21,Other,0
05-Apr-21,SEARO,115160
05-Apr-21,WPRO,16224
06-Apr-21,AFRO,6106
06-Apr-21,AMRO,126768
06-Apr-21,EMRO,45798
06-Apr-21,EURO,180115
06-Apr-21,Other,0
06-Apr-21,SEARO,109605
06-Apr-21,WPRO,13255
07-Apr-21,AFRO,5488
07-Apr-21,AMRO,148466
07-Apr-21,EMRO,51785
07-Apr-21,EURO,217999
07-Apr-21,Other,0
07-Apr-21,SEARO,129281
07-Apr-21,WPRO,14595
08-Apr-21,AFRO,10727
08-Apr-21,AMRO,221461
08-Apr-21,EMRO,56676
08-Apr-21,EURO,274694
08-Apr-21,Other,0
08-Apr-21,SEARO,140391
08-Apr-21,WPRO,12556
09-Apr-21,AFRO,7555
09-Apr-21,AMRO,248787
09-Apr-21,EMRO,59627
09-Apr-21,EURO,272222
09-Apr-21,Other,0
09-Apr-21,SEARO,145992
09-Apr-21,WPRO,15844
10-Apr-21,AFRO,8339
10-Apr-21,AMRO,248638
10-Apr-21,EMRO,55632
10-Apr-21,EURO,243385
10-Apr-21,Other,0
10-Apr-21,SEARO,157017
10-Apr-21,WPRO,19957
11-Apr-21,AFRO,6782
11-Apr-21,AMRO,266686
11-Apr-21,EMRO,48465
11-Apr-21,EURO,250061
11-Apr-21,Other,0
11-Apr-21,SEARO,164528
11-Apr-21,WPRO,19403
12-Apr-21,AFRO,5673
12-Apr-21,AMRO,222601
12-Apr-21,EMRO,54599
12-Apr-21,EURO,197208
12-Apr-21,Other,0
12-Apr-21,SEARO,182810
12-Apr-21,WPRO,18213
13-Apr-21,AFRO,7742
13-Apr-21,AMRO,161148
13-Apr-21,EMRO,54836
13-Apr-21,EURO,199908
13-Apr-21,Other,0
13-Apr-21,SEARO,175202
13-Apr-21,WPRO,16945
14-Apr-21,AFRO,10235
14-Apr-21,AMRO,165224
14-Apr-21,EMRO,56275
14-Apr-21,EURO,247601
14-Apr-21,Other,0
14-Apr-21,SEARO,197354
14-Apr-21,WPRO,15727
15-Apr-21,AFRO,7348
15-Apr-21,AMRO,245164
15-Apr-21,EMRO,58913
15-Apr-21,EURO,268655
15-Apr-21,Other,0
15-Apr-21,SEARO,213495
15-Apr-21,WPRO,16496
16-Apr-21,AFRO,8709
16-Apr-21,AMRO,236304
16-Apr-21,EMRO,57831
16-Apr-21,EURO,250413
16-Apr-21,Other,0
16-Apr-21,SEARO,229937
16-Apr-21,WPRO,20081
17-Apr-21,AFRO,4191
17-Apr-21,AMRO,239411
17-Apr-21,EMRO,55882
17-Apr-21,EURO,227207
17-Apr-21,Other,0
17-Apr-21,SEARO,245961
17-Apr-21,WPRO,20071
18-Apr-21,AFRO,10399
18-Apr-21,AMRO,256306
18-Apr-21,EMRO,47840
18-Apr-21,EURO,235179
18-Apr-21,Other,0
18-Apr-21,SEARO,273216
18-Apr-21,WPRO,20643
19-Apr-21,AFRO,5726
19-Apr-21,AMRO,217337
19-Apr-21,EMRO,52955
19-Apr-21,EURO,171531
19-Apr-21,Other,0
19-Apr-21,SEARO,286182
19-Apr-21,WPRO,19149
20-Apr-21,AFRO,5392
20-Apr-21,AMRO,162938
20-Apr-21,EMRO,54715
20-Apr-21,EURO,198840
20-Apr-21,Other,0
20-Apr-21,SEARO,273006
20-Apr-21,WPRO,17073
21-Apr-21,AFRO,6623
21-Apr-21,AMRO,143585
21-Apr-21,EMRO,57889
21-Apr-21,EURO,229818
21-Apr-21,Other,0
21-Apr-21,SEARO,309644
21-Apr-21,WPRO,16559
22-Apr-21,AFRO,6279
22-Apr-21,AMRO,218976
22-Apr-21,EMRO,58700
22-Apr-21,EURO,251082
22-Apr-21,Other,1
22-Apr-21,SEARO,329930
22-Apr-21,WPRO,19059
23-Apr-21,AFRO,11470
23-Apr-21,AMRO,232855
23-Apr-21,EMRO,56478
23-Apr-21,EURO,226308
23-Apr-21,Other,0
23-Apr-21,SEARO,347713
23-Apr-21,WPRO,20206
24-Apr-21,AFRO,7812
24-Apr-21,AMRO,208156
24-Apr-21,EMRO,52447
24-Apr-21,EURO,194109
24-Apr-21,Other,0
24-Apr-21,SEARO,360561
24-Apr-21,WPRO,19434
25-Apr-21,AFRO,6044
25-Apr-21,AMRO,229682
25-Apr-21,EMRO,45140
25-Apr-21,EURO,188718
25-Apr-21,Other,0
25-Apr-21,SEARO,363642
25-Apr-21,WPRO,20289
26-Apr-21,AFRO,5570
26-Apr-21,AMRO,206679
26-Apr-21,EMRO,48405
26-Apr-21,EURO,149519
26-Apr-21,Other,0
26-Apr-21,SEARO,369130
26-Apr-21,WPRO,18181
27-Apr-21,AFRO,5126
27-Apr-21,AMRO,140424
27-Apr-21,EMRO,47411
27-Apr-21,EURO,148062
27-Apr-21,Other,0
27-Apr-21,SEARO,339035
27-Apr-21,WPRO,18070
28-Apr-21,AFRO,5412
28-Apr-21,AMRO,123325
28-Apr-21,EMRO,48869
28-Apr-21,EURO,186267
28-Apr-21,Other,12
28-Apr-21,SEARO,377966
28-Apr-21,WPRO,17267
29-Apr-21,AFRO,5721
29-Apr-21,AMRO,206319
29-Apr-21,EMRO,49444
29-Apr-21,EURO,200036
29-Apr-21,Other,0
29-Apr-21,SEARO,396065
29-Apr-21,WPRO,18360
30-Apr-21,AFRO,5066
30-Apr-21,AMRO,224004
30-Apr-21,EMRO,47374
30-Apr-21,EURO,170487
30-Apr-21,Other,0
30-Apr-21,SEARO,403607
30-Apr-21,WPRO,20173
01-May-21,AFRO,11135
01-May-21,AMRO,219946
01-May-21,EMRO,44693
01-May-21,EURO,153355
01-May-21,Other,0
01-May-21,SEARO,417838
01-May-21,WPRO,19967
02-May-21,AFRO,4718
02-May-21,AMRO,208413
02-May-21,EMRO,38308
02-May-21,EURO,152396
02-May-21,Other,0
02-May-21,SEARO,409777
02-May-21,WPRO,20581
03-May-21,AFRO,4234
03-May-21,AMRO,189635
03-May-21,EMRO,41367
03-May-21,EURO,111593
03-May-21,Other,0
03-May-21,SEARO,386645
03-May-21,WPRO,20127
04-May-21,AFRO,4021
04-May-21,AMRO,125025
04-May-21,EMRO,42461
04-May-21,EURO,111789
04-May-21,Other,0
04-May-21,SEARO,375538
04-May-21,WPRO,17026
05-May-21,AFRO,5110
05-May-21,AMRO,116676
05-May-21,EMRO,43442
05-May-21,EURO,138101
05-May-21,Other,0
05-May-21,SEARO,402890
05-May-21,WPRO,16022
06-May-21,AFRO,10433
06-May-21,AMRO,197113
06-May-21,EMRO,40101
06-May-21,EURO,155846
06-May-21,Other,0
06-May-21,SEARO,433340
06-May-21,WPRO,16031
07-May-21,AFRO,6746
07-May-21,AMRO,197931
07-May-21,EMRO,41907
07-May-21,EURO,136882
07-May-21,Other,0
07-May-21,SEARO,436099
07-May-21,WPRO,17560
08-May-21,AFRO,6076
08-May-21,AMRO,204772
08-May-21,EMRO,38918
08-May-21,EURO,124613
08-May-21,Other,0
08-May-21,SEARO,421856
08-May-21,WPRO,20094
09-May-21,AFRO,5570
09-May-21,AMRO,206224
09-May-21,EMRO,32657
09-May-21,EURO,128467
09-May-21,Other,0
09-May-21,SEARO,423829
09-May-21,WPRO,20212
10-May-21,AFRO,4735
10-May-21,AMRO,172093
10-May-21,EMRO,34394
10-May-21,EURO,92869
10-May-21,Other,0
10-May-21,SEARO,387306
10-May-21,WPRO,20236
11-May-21,AFRO,3798
11-May-21,AMRO,128861
11-May-21,EMRO,37798
11-May-21,EURO,92357
11-May-21,Other,0
11-May-21,SEARO,351655
11-May-21,WPRO,18719
12-May-21,AFRO,7361
12-May-21,AMRO,106377
12-May-21,EMRO,38355
12-May-21,EURO,100415
12-May-21,Other,0
12-May-21,SEARO,369557
12-May-21,WPRO,16582
13-May-21,AFRO,6024
13-May-21,AMRO,184707
13-May-21,EMRO,34998
13-May-21,EURO,122535
13-May-21,Other,0
13-May-21,SEARO,384945
13-May-21,WPRO,18592
14-May-21,AFRO,8696
14-May-21,AMRO,195261
14-May-21,EMRO,32254
14-May-21,EURO,103041
14-May-21,Other,0
14-May-21,SEARO,361387
14-May-21,WPRO,20322
15-May-21,AFRO,6366
15-May-21,AMRO,203284
15-May-21,EMRO,23140
15-May-21,EURO,89275
15-May-21,Other,0
15-May-21,SEARO,343466
15-May-21,WPRO,19169
16-May-21,AFRO,5357
16-May-21,AMRO,212172
16-May-21,EMRO,19096
16-May-21,EURO,92699
16-May-21,Other,0
16-May-21,SEARO,327439
16-May-21,WPRO,19135
17-May-21,AFRO,4529
17-May-21,AMRO,175766
17-May-21,EMRO,25464
17-May-21,EURO,75239
17-May-21,Other,0
17-May-21,SEARO,309274
17-May-21,WPRO,16960
18-May-21,AFRO,5105
18-May-21,AMRO,119864
18-May-21,EMRO,31355
18-May-21,EURO,72995
18-May-21,Other,2
18-May-21,SEARO,283805
18-May-21,WPRO,17209
19-May-21,AFRO,6295
19-May-21,AMRO,124808
19-May-21,EMRO,32485
19-May-21,EURO,94017
19-May-21,Other,1
19-May-21,SEARO,290306
19-May-21,WPRO,16458
20-May-21,AFRO,6619
20-May-21,AMRO,189465
20-May-21,EMRO,33459
20-May-21,EURO,98521
20-May-21,Other,1
20-May-21,SEARO,300076
20-May-21,WPRO,18801
21-May-21,AFRO,8065
21-May-21,AMRO,206765
21-May-21,EMRO,34385
21-May-21,EURO,81383
21-May-21,Other,0
21-May-21,SEARO,284069
21-May-21,WPRO,20976
22-May-21,AFRO,5830
22-May-21,AMRO,207170
22-May-21,EMRO,31363
22-May-21,EURO,86981
22-May-21,Other,2
22-May-21,SEARO,280364
22-May-21,WPRO,20513
23-May-21,AFRO,6889
23-May-21,AMRO,198154
23-May-21,EMRO,27207
23-May-21,EURO,73321
23-May-21,Other,0
23-May-21,SEARO,263138
23-May-21,WPRO,20736
24-May-21,AFRO,5681
24-May-21,AMRO,185188
24-May-21,EMRO,28186
24-May-21,EURO,55111
24-May-21,Other,0
24-May-21,SEARO,244208
24-May-21,WPRO,15529
25-May-21,AFRO,5820
25-May-21,AMRO,126260
25-May-21,EMRO,30764
25-May-21,EURO,48135
25-May-21,Other,0
25-May-21,SEARO,218751
25-May-21,WPRO,17202
26-May-21,AFRO,8549
26-May-21,AMRO,124573
26-May-21,EMRO,33133
26-May-21,EURO,58578
26-May-21,Other,0
26-May-21,SEARO,228554
26-May-21,WPRO,18083
27-May-21,AFRO,7836
27-May-21,AMRO,182165
27-May-21,EMRO,31605
27-May-21,EURO,76669
27-May-21,Other,0
27-May-21,SEARO,233142
27-May-21,WPRO,20085
28-May-21,AFRO,8284
28-May-21,AMRO,205841
28-May-21,EMRO,31624
28-May-21,EURO,78345
28-May-21,Other,0
28-May-21,SEARO,208196
28-May-21,WPRO,21434
29-May-21,AFRO,8659
29-May-21,AMRO,197181
29-May-21,EMRO,31549
29-May-21,EURO,70679
29-May-21,Other,0
29-May-21,SEARO,194726
29-May-21,WPRO,24126
30-May-21,AFRO,7839
30-May-21,AMRO,177564
30-May-21,EMRO,25707
30-May-21,EURO,60252
30-May-21,Other,0
30-May-21,SEARO,185180
30-May-21,WPRO,22773
31-May-21,AFRO,7490
31-May-21,AMRO,180008
31-May-21,EMRO,27407
31-May-21,EURO,49037
31-May-21,Other,0
31-May-21,SEARO,173554
31-May-21,WPRO,19608
01-Jun-21,AFRO,7190
01-Jun-21,AMRO,124138
01-Jun-21,EMRO,30296
01-Jun-21,EURO,45985
01-Jun-21,Other,0
01-Jun-21,SEARO,145560
01-Jun-21,WPRO,18474
02-Jun-21,AFRO,8361
02-Jun-21,AMRO,112890
02-Jun-21,EMRO,30439
02-Jun-21,EURO,61475
02-Jun-21,Other,0
02-Jun-21,SEARO,152224
02-Jun-21,WPRO,17651
03-Jun-21,AFRO,9922
03-Jun-21,AMRO,202010
03-Jun-21,EMRO,32287
03-Jun-21,EURO,64112
03-Jun-21,Other,0
03-Jun-21,SEARO,155099
03-Jun-21,WPRO,18894
04-Jun-21,AFRO,10303
04-Jun-21,AMRO,212564
04-Jun-21,EMRO,29796
04-Jun-21,EURO,58638
04-Jun-21,Other,0
04-Jun-21,SEARO,152150
04-Jun-21,WPRO,21761
05-Jun-21,AFRO,12826
05-Jun-21,AMRO,199589
05-Jun-21,EMRO,28475
05-Jun-21,EURO,56014
05-Jun-21,Other,0
05-Jun-21,SEARO,138877
05-Jun-21,WPRO,21498
06-Jun-21,AFRO,9851
06-Jun-21,AMRO,159920
06-Jun-21,EMRO,23508
06-Jun-21,EURO,49779
06-Jun-21,Other,0
06-Jun-21,SEARO,131201
06-Jun-21,WPRO,20400
07-Jun-21,AFRO,9473
07-Jun-21,AMRO,165553
07-Jun-21,EMRO,23310
07-Jun-21,EURO,41129
07-Jun-21,Other,0
07-Jun-21,SEARO,118765
07-Jun-21,WPRO,18854
08-Jun-21,AFRO,7524
08-Jun-21,AMRO,123235
08-Jun-21,EMRO,22918
08-Jun-21,EURO,40112
08-Jun-21,Other,0
08-Jun-21,SEARO,104940
08-Jun-21,WPRO,15908
09-Jun-21,AFRO,12199
09-Jun-21,AMRO,120902
09-Jun-21,EMRO,28285
09-Jun-21,EURO,51842
09-Jun-21,Other,0
09-Jun-21,SEARO,112293
09-Jun-21,WPRO,15341
10-Jun-21,AFRO,15137
10-Jun-21,AMRO,154526
10-Jun-21,EMRO,30647
10-Jun-21,EURO,56169
10-Jun-21,Other,0
10-Jun-21,SEARO,114128
10-Jun-21,WPRO,17334
11-Jun-21,AFRO,16525
11-Jun-21,AMRO,200607
11-Jun-21,EMRO,32948
11-Jun-21,EURO,53443
11-Jun-21,Other,0
11-Jun-21,SEARO,110562
11-Jun-21,WPRO,18299
12-Jun-21,AFRO,17334
12-Jun-21,AMRO,196855
12-Jun-21,EMRO,28985
12-Jun-21,EURO,52126
12-Jun-21,Other,0
12-Jun-21,SEARO,101961
12-Jun-21,WPRO,18902
13-Jun-21,AFRO,16959
13-Jun-21,AMRO,187287
13-Jun-21,EMRO,24701
13-Jun-21,EURO,49742
13-Jun-21,Other,0
13-Jun-21,SEARO,100656
13-Jun-21,WPRO,19381
